prosperity_index,house_is,price,rooms_number,area,equipped_kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,swimming_pool_has,property_subtype_APARTMENT_BLOCK,property_subtype_DUPLEX,property_subtype_GROUND_FLOOR,property_subtype_HOUSE,property_subtype_MIXED_USE_BUILDING,property_subtype_OTHER,property_subtype_PENTHOUSE,property_subtype_VILLA,region_F,region_W,building_state_agg_renovated,building_state_agg_to_renovate
77.0,1,222500.0,3.0,155.0,1,0,0,1,200.0,1,256.0,756.0,1,0,0,0,1,0,0,0,0,0,1,0,0
77.0,1,147500.0,3.0,140.0,1,0,0,1,12.0,0,0.0,90.0,0,0,0,0,1,0,0,0,0,0,1,0,0
77.0,1,169000.0,2.0,166.0,1,0,0,0,0.0,0,0.0,240.0,0,0,0,0,1,0,0,0,0,0,1,0,0
77.0,1,64000.0,2.0,90.0,1,0,0,0,0.0,0,0.0,98.0,0,0,0,0,1,0,0,0,0,0,1,0,1
77.0,1,139000.0,3.0,120.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0
77.0,1,229000.0,3.0,260.0,1,0,0,1,35.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0
77.0,1,229000.0,3.0,185.0,1,0,0,1,60.0,1,670.0,770.0,0,0,0,0,1,0,0,0,0,0,1,0,0
77.0,0,98000.0,2.0,70.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
98.0,1,299000.0,3.0,270.0,1,0,0,1,24.0,1,286.0,550.0,0,0,0,0,0,1,0,0,0,0,1,0,1
98.0,1,270000.0,4.0,140.0,1,0,0,1,31.0,1,288.0,440.0,0,0,0,0,1,0,0,0,0,0,1,0,0
98.0,1,399000.0,4.0,300.0,1,0,0,1,50.0,1,700.0,850.0,1,0,0,0,0,0,0,0,1,0,1,0,0
98.0,1,270000.0,4.0,220.0,1,0,1,1,60.0,1,32.0,165.0,0,0,0,0,1,0,0,0,0,0,1,1,0
98.0,0,180000.0,2.0,120.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
115.0,1,369000.0,3.0,152.0,0,0,1,1,0.0,0,0.0,1090.0,0,0,0,0,1,0,0,0,0,1,0,0,0
115.0,1,669000.0,4.0,290.0,1,0,0,1,0.0,0,0.0,894.0,0,0,0,0,0,0,0,0,1,1,0,0,0
115.0,1,415000.0,3.0,225.0,1,0,0,1,18.0,1,70.0,3980.0,0,0,0,0,0,0,0,0,1,1,0,0,0
115.0,0,349000.0,2.0,110.0,1,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
107.0,1,580000.0,6.0,490.0,1,0,0,1,0.0,1,1680.0,1992.0,0,0,0,0,0,0,1,0,0,0,1,0,0
107.0,1,349000.0,3.0,100.0,1,0,0,1,0.0,1,1244.0,1244.0,0,0,0,0,0,0,1,0,0,0,1,0,1
107.0,1,259500.0,4.0,220.0,1,0,0,1,0.0,1,400.0,845.0,0,0,0,0,1,0,0,0,0,0,1,0,0
107.0,1,750000.0,5.0,300.0,1,0,1,1,75.0,1,850.0,1000.0,0,0,0,0,0,0,0,0,1,0,1,0,0
106.0,1,450000.0,3.0,483.0,1,1,0,0,0.0,0,0.0,246.0,0,0,0,0,0,1,0,0,0,1,0,1,0
106.0,1,215000.0,4.0,165.0,1,0,0,1,25.0,0,0.0,85.0,0,0,0,0,1,0,0,0,0,1,0,1,0
106.0,1,249000.0,1.0,166.0,1,0,0,1,20.0,0,0.0,70.0,0,1,0,0,0,0,0,0,0,1,0,0,0
106.0,1,829000.0,3.0,291.0,1,0,0,1,0.0,0,0.0,2272.0,0,0,0,0,1,0,0,0,0,1,0,0,0
106.0,1,220000.0,5.0,228.0,1,0,0,0,0.0,1,117.0,210.0,0,0,0,0,1,0,0,0,0,1,0,0,1
106.0,1,690000.0,4.0,280.0,1,0,1,1,50.0,0,0.0,1300.0,0,0,0,0,1,0,0,0,0,1,0,1,0
106.0,1,785000.0,4.0,393.0,1,0,0,0,0.0,1,71.0,480.0,0,0,0,0,1,0,0,0,0,1,0,0,0
106.0,1,215000.0,2.0,90.0,1,0,0,1,17.0,0,0.0,50.0,0,0,0,0,1,0,0,0,0,1,0,0,0
106.0,0,179000.0,2.0,91.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
106.0,0,468000.0,3.0,160.0,1,0,0,1,41.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
106.0,0,648000.0,3.0,159.0,1,0,0,1,32.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
106.0,0,425000.0,2.0,104.0,1,0,0,1,15.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
106.0,0,650000.0,2.0,202.0,1,0,0,1,21.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0
106.0,0,299000.0,2.0,127.0,1,0,0,1,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
89.0,1,279900.0,5.0,200.0,1,0,0,1,60.0,1,60.0,223.0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,1,1100000.0,6.0,500.0,1,0,0,0,0.0,0,0.0,1000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
100.0,1,1100000.0,5.0,1168.0,1,0,1,0,0.0,0,0.0,6400.0,0,0,0,0,0,0,1,0,0,1,0,0,0
103.0,1,295000.0,6.0,280.0,1,0,0,0,0.0,0,0.0,138.0,0,1,0,0,0,0,0,0,0,0,1,0,0
103.0,1,175000.0,4.0,250.0,0,0,0,1,0.0,0,0.0,110.0,0,0,0,0,0,1,0,0,0,0,1,0,1
103.0,1,149000.0,2.0,150.0,1,0,0,0,0.0,0,0.0,107.0,0,0,0,0,0,1,0,0,0,0,1,0,0
103.0,1,990000.0,18.0,1310.0,0,0,0,1,0.0,0,0.0,9450.0,0,0,0,0,0,0,1,0,0,0,1,0,0
103.0,1,725000.0,4.0,320.0,1,0,0,1,0.0,1,2750.0,2750.0,1,0,0,0,0,0,0,0,1,0,1,0,0
103.0,0,419000.0,2.0,150.0,1,0,0,1,0.0,0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0
150.0,1,172000.0,3.0,160.0,0,0,0,1,10.0,0,0.0,220.0,0,0,0,0,1,0,0,0,0,1,0,0,1
150.0,1,415000.0,3.0,200.0,1,0,1,1,0.0,1,450.0,783.0,0,0,0,0,1,0,0,0,0,1,0,1,0
150.0,1,365000.0,4.0,203.0,1,0,0,1,36.0,1,298.0,695.0,0,0,0,0,1,0,0,0,0,1,0,0,0
150.0,1,849000.0,5.0,390.0,1,0,1,0,0.0,1,2610.0,3000.0,0,0,0,0,1,0,0,0,0,1,0,0,0
150.0,1,420000.0,4.0,230.0,0,0,0,1,0.0,0,0.0,2100.0,0,0,0,0,0,0,0,0,1,1,0,0,1
150.0,1,1190000.0,5.0,630.0,1,0,0,0,0.0,0,0.0,3529.0,1,0,0,0,0,0,0,0,1,1,0,0,0
150.0,1,835000.0,4.0,296.0,1,0,0,1,40.0,1,2750.0,3037.0,0,0,0,0,1,0,0,0,0,1,0,0,0
150.0,1,695000.0,4.0,255.0,1,0,0,0,0.0,0,0.0,2522.0,0,0,0,0,0,0,0,0,1,1,0,0,0
150.0,1,415000.0,4.0,220.0,1,0,0,0,0.0,0,0.0,1775.0,0,0,0,0,0,0,0,0,1,1,0,0,0
150.0,1,1645000.0,4.0,401.0,1,0,1,0,0.0,0,0.0,45632.0,0,0,0,0,0,0,0,0,1,1,0,0,0
150.0,1,2590000.0,4.0,419.0,1,0,0,0,0.0,0,0.0,3001.0,0,0,0,0,0,0,0,0,1,1,0,0,0
150.0,0,285000.0,2.0,118.0,1,0,0,1,21.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
150.0,0,685000.0,3.0,235.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
96.0,1,545000.0,3.0,171.0,0,0,1,0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
96.0,1,144500.0,3.0,154.0,1,0,0,0,0.0,0,0.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,1
96.0,1,220000.0,5.0,200.0,0,0,0,0,0.0,0,0.0,70.0,0,0,0,0,0,1,0,0,0,0,1,1,0
96.0,1,280000.0,8.0,250.0,0,0,1,1,15.0,0,0.0,714.0,0,1,0,0,0,0,0,0,0,0,1,0,1
96.0,1,300000.0,7.0,220.0,0,0,0,0,0.0,0,0.0,116.0,0,0,0,0,0,1,0,0,0,0,1,0,1
96.0,1,550000.0,11.0,475.0,1,0,0,1,0.0,1,1400.0,1543.0,0,0,0,0,0,0,1,0,0,0,1,0,0
96.0,1,339000.0,4.0,260.0,1,0,0,1,17.0,0,0.0,17.0,0,0,0,0,1,0,0,0,0,0,1,0,1
96.0,1,1490000.0,9.0,720.0,1,0,0,1,50.0,1,6500.0,7930.0,0,0,0,0,0,0,1,0,0,0,1,0,0
96.0,1,332500.0,3.0,139.0,1,0,0,0,0.0,0,0.0,400.0,0,0,0,0,1,0,0,0,0,0,1,0,0
96.0,1,365000.0,3.0,139.0,1,0,0,1,16.0,0,0.0,738.0,0,0,0,0,1,0,0,0,0,0,1,0,0
96.0,0,630000.0,3.0,151.0,1,0,0,1,28.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
96.0,0,725000.0,3.0,167.0,1,0,1,1,28.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
96.0,0,585000.0,2.0,151.0,1,0,1,1,26.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0
96.0,0,440000.0,2.0,145.0,0,0,0,1,11.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
106.0,1,650000.0,4.0,160.0,1,0,0,1,0.0,0,0.0,1400.0,0,0,0,0,0,1,0,0,0,0,1,0,0
106.0,1,200000.0,3.0,120.0,1,0,0,1,22.0,0,0.0,409.0,0,0,0,0,1,0,0,0,0,0,1,0,1
106.0,1,625000.0,7.0,284.0,1,0,0,1,160.0,1,3100.0,3350.0,0,0,0,0,0,0,0,0,1,0,1,0,0
106.0,0,595000.0,3.0,203.0,1,0,0,1,41.0,1,212.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
109.0,1,399000.0,6.0,270.0,1,0,0,1,15.0,1,60.0,234.0,0,0,0,0,0,1,0,0,0,1,0,0,1
109.0,1,325000.0,4.0,120.0,1,0,0,0,0.0,0,0.0,414.0,0,0,0,0,1,0,0,0,0,1,0,0,1
109.0,1,835000.0,3.0,295.0,1,0,0,1,6.0,0,0.0,10388.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,1,859500.0,3.0,235.0,1,0,0,1,0.0,0,0.0,2684.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,1,907500.0,3.0,222.0,1,0,0,1,0.0,0,0.0,2613.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,0,239000.0,3.0,106.0,1,0,0,1,90.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0
109.0,0,199000.0,1.0,73.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,257000.0,2.0,96.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,229000.0,2.0,92.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
109.0,0,249000.0,2.0,91.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
105.0,1,550000.0,0.0,400.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0
105.0,1,389000.0,3.0,298.0,1,0,0,0,0.0,0,0.0,165.0,0,0,0,0,0,1,0,0,0,1,0,0,0
103.0,1,210000.0,3.0,120.0,1,0,0,1,26.0,0,0.0,114.0,0,0,0,0,1,0,0,0,0,1,0,0,1
103.0,1,395000.0,3.0,150.0,1,0,1,1,75.0,1,300.0,475.0,0,0,0,0,1,0,0,0,0,1,0,0,0
103.0,1,209000.0,1.0,75.0,1,0,0,1,21.0,1,70.0,130.0,0,0,0,0,1,0,0,0,0,1,0,0,0
103.0,1,249000.0,3.0,115.0,1,0,0,0,0.0,1,51.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0
103.0,1,329000.0,4.0,185.0,1,0,0,0,0.0,0,0.0,600.0,0,0,0,0,1,0,0,0,0,1,0,0,0
103.0,1,259000.0,3.0,145.0,1,0,0,0,0.0,0,0.0,351.0,0,0,0,0,1,0,0,0,0,1,0,0,0
103.0,1,239000.0,2.0,122.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1
103.0,1,295000.0,2.0,130.0,1,0,0,1,37.0,0,0.0,157.0,0,0,0,0,1,0,0,0,0,1,0,0,0
103.0,0,199000.0,2.0,105.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
118.0,1,849000.0,3.0,1339.0,1,0,0,0,0.0,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0
118.0,1,299000.0,3.0,220.0,1,0,0,1,0.0,1,110.0,171.0,0,0,0,0,1,0,0,0,0,1,0,0,1
118.0,1,475000.0,4.0,217.0,1,0,0,1,0.0,0,0.0,720.0,0,0,0,0,1,0,0,0,0,1,0,0,0
118.0,1,500000.0,4.0,210.0,1,0,0,1,45.0,0,0.0,457.0,0,0,0,0,1,0,0,0,0,1,0,0,0
118.0,1,395000.0,4.0,220.0,1,0,0,0,0.0,0,0.0,558.0,0,0,0,0,1,0,0,0,0,1,0,0,0
118.0,1,1350000.0,5.0,380.0,1,0,0,1,80.0,1,1500.0,1812.0,1,0,0,0,0,0,0,0,1,1,0,0,0
118.0,1,635000.0,4.0,200.0,1,0,1,1,0.0,0,0.0,1551.0,0,0,0,0,1,0,0,0,0,1,0,0,0
118.0,1,230000.0,3.0,112.0,1,0,0,1,0.0,0,0.0,165.0,0,0,0,0,1,0,0,0,0,1,0,0,1
118.0,1,1200000.0,5.0,165.0,1,0,0,1,0.0,0,0.0,12100.0,0,0,0,0,0,0,1,0,0,1,0,0,0
123.0,1,675000.0,2.0,85.0,1,0,0,0,0.0,0,0.0,730.0,0,1,0,0,0,0,0,0,0,1,0,0,1
123.0,1,139000.0,2.0,160.0,0,0,0,1,15.0,1,160.0,230.0,0,0,0,0,1,0,0,0,0,1,0,0,1
123.0,1,220000.0,3.0,170.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0
123.0,1,359000.0,3.0,205.0,1,0,0,0,0.0,1,1069.0,1156.0,0,0,0,0,1,0,0,0,0,1,0,0,0
123.0,0,213000.0,1.0,69.0,0,0,0,1,12.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
123.0,0,255300.0,2.0,101.0,1,0,0,1,16.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
119.0,1,365000.0,5.0,195.0,1,0,0,0,0.0,0,0.0,118.0,0,0,0,0,0,1,0,0,0,1,0,0,1
119.0,1,295000.0,3.0,250.0,1,0,0,0,0.0,0,0.0,99.0,0,0,0,0,0,1,0,0,0,1,0,0,0
119.0,1,310000.0,3.0,179.0,1,0,0,1,0.0,0,0.0,350.0,0,0,0,0,1,0,0,0,0,1,0,0,0
119.0,1,530000.0,4.0,212.0,1,0,0,1,21.0,1,794.0,1006.0,0,0,0,0,0,0,0,0,1,1,0,0,0
119.0,1,549000.0,3.0,215.0,1,0,0,1,0.0,0,0.0,383.0,0,0,0,0,1,0,0,0,0,1,0,0,0
119.0,1,295000.0,3.0,125.0,1,0,0,1,0.0,0,0.0,220.0,0,0,0,0,1,0,0,0,0,1,0,0,0
119.0,1,349000.0,4.0,152.0,1,0,0,1,0.0,0,0.0,535.0,0,0,0,0,1,0,0,0,0,1,0,0,0
119.0,1,275000.0,4.0,176.0,1,0,0,0,0.0,1,30.0,118.0,0,0,0,0,1,0,0,0,0,1,0,0,0
119.0,1,595000.0,4.0,232.0,1,0,0,1,0.0,0,0.0,714.0,0,0,0,0,0,0,0,0,1,1,0,0,0
119.0,1,349000.0,3.0,145.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0
119.0,1,659500.0,1.0,196.0,0,0,0,0,0.0,0,0.0,794.0,0,0,0,0,0,0,0,0,1,1,0,0,0
119.0,0,595000.0,3.0,317.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0
119.0,0,225000.0,2.0,70.0,1,0,0,1,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,140000.0,2.0,70.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,995000.0,4.0,197.0,1,0,0,1,70.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0
119.0,0,242000.0,2.0,70.0,1,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,195000.0,3.0,70.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,545000.0,3.0,151.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0
119.0,0,310000.0,3.0,110.0,1,0,0,1,23.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
119.0,0,49500.0,1.0,31.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,77000.0,1.0,40.0,0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,215000.0,3.0,110.0,1,0,0,1,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,245000.0,3.0,90.0,1,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,260000.0,2.0,60.0,1,0,0,1,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,167500.0,2.0,71.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,90000.0,2.0,50.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,149000.0,2.0,56.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,405000.0,4.0,159.0,1,0,0,1,8.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
119.0,0,160000.0,1.0,55.0,1,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
119.0,0,165000.0,1.0,65.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,135000.0,1.0,55.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,250000.0,2.0,55.0,0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,277500.0,3.0,105.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,155000.0,2.0,56.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,154900.0,1.0,50.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,189000.0,2.0,68.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
119.0,0,149000.0,2.0,60.0,1,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,135000.0,2.0,48.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
119.0,0,149000.0,1.0,36.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,1,1000000.0,4.0,344.0,0,0,0,0,0.0,0,0.0,190.0,0,1,0,0,0,0,0,0,0,1,0,0,0
113.0,0,245000.0,3.0,100.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,1,389500.0,4.0,211.0,1,0,0,1,0.0,0,0.0,561.0,0,0,0,0,0,1,0,0,0,1,0,0,0
113.0,1,239500.0,2.0,210.0,1,0,1,0,0.0,0,0.0,352.0,0,0,0,0,1,0,0,0,0,1,0,1,0
113.0,1,185000.0,2.0,140.0,1,0,0,0,0.0,0,0.0,230.0,0,0,0,0,0,1,0,0,0,1,0,0,1
113.0,1,365000.0,3.0,230.0,1,0,0,1,0.0,0,0.0,200.0,0,1,0,0,0,0,0,0,0,1,0,0,0
113.0,1,625000.0,5.0,280.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0
113.0,1,795000.0,6.0,732.0,1,0,1,1,0.0,0,0.0,1700.0,1,0,0,0,1,0,0,0,0,1,0,0,0
113.0,1,429000.0,4.0,222.0,1,0,0,1,36.0,0,0.0,950.0,0,0,0,0,1,0,0,0,0,1,0,1,0
113.0,1,455000.0,4.0,220.0,1,0,0,1,0.0,0,0.0,547.0,0,0,0,0,1,0,0,0,0,1,0,0,0
113.0,1,695000.0,4.0,285.0,1,0,0,1,0.0,0,0.0,1523.0,0,0,0,0,0,0,0,0,1,1,0,0,0
113.0,0,289000.0,3.0,95.0,1,0,0,1,13.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,229000.0,2.0,80.0,1,0,0,1,13.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,185000.0,2.0,80.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
113.0,0,699950.0,3.0,226.0,1,0,0,1,162.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,229500.0,3.0,130.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,259900.0,1.0,67.0,1,0,0,1,11.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,165000.0,1.0,48.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,165000.0,1.0,49.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,231750.0,2.0,89.0,1,0,0,1,12.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,249600.0,2.0,91.0,1,0,0,1,20.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,425000.0,2.0,150.0,1,0,0,1,25.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0
113.0,0,195000.0,1.0,65.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,182900.0,1.0,62.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0
113.0,0,199900.0,1.0,62.0,1,0,0,1,9.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0
113.0,0,244600.0,2.0,96.0,1,0,0,1,12.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
113.0,0,620000.0,2.0,182.0,1,0,0,1,82.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0
113.0,0,198000.0,1.0,50.0,1,0,0,1,28.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
113.0,0,290000.0,2.0,97.0,1,0,0,1,0.0,1,52.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
96.0,1,1150000.0,4.0,456.0,1,0,1,0,0.0,0,0.0,1933.0,1,0,0,0,0,0,0,0,1,1,0,0,0
96.0,1,279000.0,2.0,126.0,1,0,0,1,8.0,1,185.0,243.0,0,0,0,0,1,0,0,0,0,1,0,0,0
96.0,1,275000.0,4.0,180.0,1,0,0,0,0.0,0,0.0,1140.0,0,0,0,0,1,0,0,0,0,1,0,0,1
96.0,1,299000.0,4.0,150.0,1,0,0,1,0.0,0,0.0,550.0,0,0,0,0,1,0,0,0,0,1,0,1,0
96.0,1,225000.0,4.0,157.0,1,0,0,0,0.0,1,300.0,410.0,0,0,0,0,1,0,0,0,0,0,1,0,0
96.0,1,189900.0,3.0,130.0,1,0,0,1,0.0,0,0.0,75.0,0,1,0,0,0,0,0,0,0,0,1,0,0
96.0,1,315000.0,3.0,225.0,1,0,0,1,0.0,1,567.0,642.0,0,1,0,0,0,0,0,0,0,0,1,0,0
96.0,1,255000.0,5.0,259.0,1,0,0,0,0.0,0,0.0,112.0,0,1,0,0,0,0,0,0,0,0,1,0,1
95.0,1,289000.0,2.0,225.0,1,0,0,0,0.0,0,0.0,111.0,0,0,0,0,0,1,0,0,0,1,0,0,0
95.0,1,237500.0,2.0,134.0,1,0,0,1,12.0,0,0.0,69.0,0,0,0,0,1,0,0,0,0,1,0,1,0
95.0,1,250000.0,3.0,206.0,0,0,0,0,0.0,0,0.0,91.0,0,0,0,0,0,1,0,0,0,1,0,1,0
95.0,1,249000.0,6.0,160.0,1,0,0,0,0.0,0,0.0,160.0,0,0,0,0,1,0,0,0,0,1,0,0,1
95.0,1,1350000.0,6.0,600.0,1,0,0,1,0.0,1,21780.0,21780.0,1,0,0,0,1,0,0,0,0,1,0,0,0
95.0,1,278264.0,3.0,156.0,1,0,0,1,0.0,1,79.0,140.0,0,0,0,0,1,0,0,0,0,1,0,0,0
95.0,1,294983.0,3.0,167.0,1,0,0,1,0.0,1,66.0,133.0,0,0,0,0,1,0,0,0,0,1,0,0,0
95.0,1,350000.0,2.0,155.0,1,0,0,1,108.0,0,0.0,159.0,0,0,0,0,1,0,0,0,0,1,0,0,0
95.0,1,795000.0,5.0,424.0,1,0,0,1,0.0,0,0.0,3318.0,0,0,0,0,0,0,0,0,1,1,0,0,0
95.0,0,209000.0,2.0,80.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
95.0,0,245000.0,2.0,85.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
95.0,0,165000.0,3.0,105.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
95.0,0,242000.0,1.0,73.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
95.0,0,267000.0,3.0,150.0,1,0,0,1,29.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
98.0,1,350000.0,5.0,235.0,1,0,0,0,0.0,1,650.0,850.0,0,0,0,0,1,0,0,0,0,1,0,0,0
98.0,1,300000.0,6.0,180.0,1,0,0,0,0.0,1,270.0,984.0,0,0,0,0,0,0,1,0,0,1,0,0,0
98.0,1,290000.0,5.0,383.0,1,0,0,0,0.0,0,0.0,220.0,0,0,0,0,0,1,0,0,0,1,0,0,0
